A,AAL,AAP,AAPL,ABT,ACN,ADBE,ADI,ADM,ADP
27.7455349,14.26367855,70.17442322,13.41652393,28.17854881,63.72090912,41.47999954,36.14811325,23.97596169,43.69726944
27.62238693,14.61249256,70.02055359,13.12728119,28.2188797,63.49304581,41.40000153,36.17923737,24.04983139,43.76568604
27.86866379,14.99901676,71.29679108,13.12482452,28.24308777,63.41979599,41.59000015,36.17923737,24.32312393,43.90935898
28.07606506,15.31954956,70.30115509,13.25198078,28.3479557,63.68837357,41.61999893,36.20259476,24.30835342,44.48406982
27.87515068,15.06500721,72.02087402,13.5939312,27.54124069,62.33744812,41.38000107,35.43979263,24.37482643,44.11459732
27.57702446,15.3572588,73.04367065,13.9634552,26.9926815,62.50832748,41.06000137,34.91047287,24.14584541,43.93672943
27.22055817,15.81920147,72.47346497,13.92576694,27.05720901,61.99561691,40.75,34.95717621,24.15324211,43.99830246
27.67424202,16.24343681,72.66368103,13.85192299,27.27502632,62.24790192,42.45999908,35.54096985,24.3822155,44.08040237
26.99373055,16.02660561,72.49155426,13.87184143,27.00881386,60.46567535,42.18000031,34.67695999,24.08675957,43.60149002
26.73448181,15.89462566,72.29226685,14.15311527,27.17822456,60.12388229,42.97000122,34.94940186,24.21232986,43.84093094
26.65670395,15.64950562,72.94447327,14.20428658,27.26695442,59.74139404,42.49000168,34.74700928,24.05721092,43.7383194
27.10390282,15.56466484,73.91365814,14.12952614,27.71064949,60.66098785,42.75,35.61101913,24.24926567,44.32669449
27.27889061,15.69664383,73.94991302,13.85192299,27.92039871,60.93769073,42.65999985,35.61101913,24.35267258,44.23776627
27.27889442,15.99832058,74.86476898,13.5632925,28.49316216,61.8247261,43.52000046,36.18703461,24.91403389,44.49090195
26.60292435,15.71550369,74.58396912,13.14198017,28.48509598,61.72708893,43.38000107,35.34637451,24.88448715,44.25143814
26.42744064,14.83874893,75.0278244,13.16894913,29.13852692,62.39439392,43.84999847,35.18292236,25.19470596,44.66193008
26.33644867,14.64077473,74.38469696,13.23635674,29.29987907,62.33744812,43.70000076,34.29554749,24.54471397,44.29932404
26.91491699,14.79161263,74.45717621,13.10552502,29.56609344,62.34556961,44.20999908,34.04647446,24.81062508,44.27880478
26.99940872,14.81989574,73.3249054,12.96702576,29.29181862,62.05260849,43.38000107,33.94527817,24.50039291,43.62885666
27.07740402,14.9330225,73.03504181,13.0592556,29.48542595,62.2967453,43.79000092,34.24885178,24.61118126,43.96409225
27.07090569,14.80103874,71.29589844,13.08284855,29.57414818,62.02005005,44.16999817,34.30334091,24.17539978,44.10091782
27.46738052,14.87645817,73.57852936,13.34972858,29.92910957,63.34434891,44.70000076,35.10506439,24.50039291,44.92192078
28.5073204,15.26298332,75.19085693,13.30805683,30.18014526,63.97771454,45.20999908,34.94940186,24.36005592,45.22978592
29.08577919,15.21584415,74.26694489,13.16925335,30.06677437,63.52529907,45.02999878,34.70810699,24.10892105,45.09295273
27.97435379,14.69734001,72.70895386,12.8643837,29.25701332,61.88845444,44.59999847,34.12430573,23.28165627,44.10091782
28.20183563,15.43268013,72.89013672,13.06017685,29.47563553,63.739151,45.27999878,34.82486725,23.7691555,44.75086975
27.42188263,15.57409,72.30133057,12.34196186,30.18823814,63.08935928,44.90000153,33.3537178,23.68789673,44.70981979
27.18790054,15.17813778,71.48612976,12.01257896,29.86433601,62.15988922,44.45999908,32.95674133,23.5697155,44.21723938
27.29838943,15.10271835,72.40096283,11.96600437,30.12345505,61.47715378,44.74000168,32.97230911,23.7691555,44.62773132
27.20089912,14.63134861,71.62198639,12.21541786,29.87242699,61.64169312,44.52999878,33.20582199,23.79869843,44.81245422
27.69486427,15.36668491,72.96259308,12.44399738,30.13156128,62.76033783,44.86999893,33.80517578,24.04244423,45.40083313
27.8508606,15.50809765,73.53323364,12.42346668,29.5728054,64.00236511,44.66999817,33.82852554,23.92426682,45.61291122
27.77286148,15.29126835,75.18180847,12.51293564,29.54853058,65.25266266,45.04999924,33.97642517,24.50777626,45.68134689
26.84342194,15.64008236,75.12746429,12.78318405,29.52424431,64.70153809,44.90999985,33.70398331,24.72198677,45.55819321
26.94741249,15.84747982,75.19992828,13.17905807,29.74286842,66.73323822,45.06000137,33.98420715,25.13562775,45.93447113
26.93441391,15.93232918,75.97892761,13.5669651,29.89672279,66.98823547,45.08000183,34.24106979,25.06913948,46.07130051
26.84991074,15.64950562,76.39558411,13.46003342,29.87242699,65.61457825,44.70999908,34.15544891,24.80323982,45.71554947
26.96041298,15.97004414,76.62201691,13.65092182,30.01009178,65.38424683,45.68999863,34.41230392,24.81801033,46.10549927
27.00589943,16.04545975,76.59487152,13.78757763,29.79955101,65.39250183,47.00999832,35.02723312,25.26119041,47.36437225
27.29838943,16.02660561,76.91190338,14.11635017,29.03026962,64.83316803,46.49000168,35.66551208,25.02482796,46.98807907
27.55837059,16.00775146,77.51880646,14.05353928,29.2003231,65.02233887,45.59999847,35.63436508,25.36458969,46.96754837
27.90936089,16.34714317,77.10212708,14.21225357,29.3865757,65.8037796,45.31999969,35.86789322,25.40891838,46.90597153
28.05234528,16.38484573,76.73980713,14.08826637,29.29749298,65.87779236,43.97000122,36.10140991,25.04697609,47.89116669
28.35782623,16.74308968,77.38293457,13.97106171,29.28939819,66.1986084,44.02000046,36.42053223,25.15776634,47.9117012
27.97435379,16.70537949,76.99342346,14.02565384,29.43515205,65.73796082,43.61000061,36.00020981,25.10607529,47.94589615
28.57880783,17.06362152,78.00791931,13.6900816,30.00200272,66.25618744,44.04000092,36.07027054,25.29919624,48.44534683
29.69025421,17.73296356,78.26155853,13.22711849,30.4959507,66.42889404,45.06999969,36.34270859,25.78200722,49.08161926
29.2417717,18.02521896,77.3738327,13.40385342,29.82384491,66.3055191,44.56000137,36.19480896,25.37347794,48.56164169
29.61225891,17.92151833,78.04414368,13.36314106,29.62950325,67.64629364,44.61000061,36.59955978,25.99741173,49.25265121
30.11923027,17.5255661,78.37025452,13.66139317,30.61741066,67.8848114,44.29000092,36.48279953,25.55174828,48.6095314
30.38570213,16.9222126,78.96807098,13.56054115,30.54454422,68.18914795,44.02000046,36.2415123,25.78200722,48.59585571
30.05422592,16.90335846,77.71804047,13.61266422,30.54454422,67.87659454,43.16999817,35.4553299,25.35861969,48.06904602
29.72925186,17.14846611,76.16010284,13.63702679,30.35019684,67.87659454,42.77000046,35.408638,25.37347794,47.84328079
29.63175774,17.16732216,75.5350647,13.72986889,30.57692719,67.62981415,42.43000031,35.31524277,25.16549873,47.78855515
30.1777153,17.08247566,75.75245667,13.61543941,31.22473717,68.34542847,42.90999985,35.40085983,25.35861969,48.2264061
29.9307251,16.80908012,74.42093658,13.72369862,30.54454422,68.23029327,42.59999847,35.77728653,24.83124924,47.73381042
29.9307251,16.65824127,74.33942413,13.92818832,30.51215172,68.13980865,43.18999863,36.26353836,24.74211311,47.76118851
29.54076385,16.56396484,73.8412323,13.87113094,29.6942749,67.53931427,42.90999985,36.02041245,23.93990135,47.01544189
29.57976723,16.71480751,74.77418518,13.90166569,30.09106636,67.53111267,43.45999908,35.93414307,24.2518692,47.58329773
29.52126122,16.63938713,74.26694489,13.85817528,29.79955101,66.83194733,44.38999939,36.17726898,24.51184654,47.18648911
28.94278908,15.97947121,73.86839294,13.72863483,29.39466286,65.4582901,43.84000015,35.59692001,24.21473503,46.4270668
29.25477982,15.68721962,75.39015198,13.52352428,29.66999054,65.43362427,43.56999969,35.65966034,24.2518692,46.48179245
29.3457756,16.04545975,76.37747192,13.62685204,30.37449455,66.54405975,44.11999893,36.23998642,24.44499969,47.1454277
29.07278061,16.27171898,75.74343109,13.53678799,30.35830116,67.07873535,44.09000015,36.03610611,24.58611679,47.05648422
28.85829353,15.95118713,74.90097809,13.49699879,29.82384491,66.14100647,43.11999893,35.30675888,24.60097694,46.5981102
28.54631996,15.91347027,74.5930481,13.33013916,29.50803757,65.56520844,42.72000122,34.62445831,24.43014336,46.36055756
28.91679764,16.03602982,74.95539093,13.44641781,29.71857452,66.69213867,43.29999924,35.36949158,24.80153084,47.01468658
28.5983181,15.96061516,74.71080017,13.26413155,29.80765724,66.25618744,42.84000015,35.25185776,24.57126999,46.82876968
28.84529877,15.97947121,74.71080017,13.32427597,29.87242699,67.81900787,43.38999939,36.03610611,24.71239281,47.30386353
29.11828804,16.23400497,75.80683136,13.3171854,30.37449455,68.21382904,43.36000061,36.59291458,25.12835884,47.92359543
28.28632355,16.08316994,76.20565796,13.04668808,29.3217907,67.30903625,45.77999878,36.10668182,24.70497513,47.53798676
27.5063839,15.77206326,75.12698364,12.85669613,28.4796257,65.40893555,44.90000153,35.03225708,24.22216034,46.95960999
27.93535233,15.40439606,73.18715668,12.75367832,28.81163216,65.3102417,44.77000046,35.41654587,24.57870102,47.29010773
27.49987602,15.20641708,72.71581268,12.41563416,28.31767273,65.11282349,43.59999847,34.5303421,24.45985222,47.08355331
27.61037064,15.51751995,73.77635956,12.41841507,28.43104744,65.524086,44.36999893,34.91462326,24.63811493,47.40027618
27.51937866,15.24412727,72.2897644,12.27776623,28.82782936,65.44184875,45.68000031,35.34596634,24.94266701,47.75144958
28.00035095,15.37611294,72.53450012,12.14544964,28.63348198,65.98473358,45.93000031,35.58123779,25.03921318,47.76521301
27.8699913,15.47981453,73.57693481,12.23026657,28.24479294,59.19049454,45.56000137,35.33812332,25.18777657,47.41405869
28.41096497,15.83805561,74.22959137,12.62166882,28.36625481,59.30566788,46.24000168,35.58123779,25.51460266,47.82029724
28.08508301,15.48924255,73.84889221,12.9075861,28.2285862,59.32209396,46.02999878,35.53419113,25.90085411,48.25409698
28.1372261,15.79092121,74.32022858,12.9788332,27.73463821,59.78270721,46.41999817,35.82433701,25.85628128,48.36424255
28.82810783,15.87576771,74.85503387,12.87458324,28.27718925,60.57237244,47,36.23998642,25.9082756,48.71543503
28.91283798,15.97004414,75.88840485,12.8014822,28.67397499,61.25506973,46.63000107,35.88708496,26.26481247,48.86689758
29.06926727,16.36598969,75.41703033,13.02663898,28.13142586,60.95073318,47.25999832,36.27921295,26.53221512,48.91509628
29.5320282,16.18686867,75.00913239,12.97667027,28.13142586,61.15638351,47.25,36.64781952,26.66592789,49.40398788
29.79924774,16.3754158,75.01821899,13.17900658,28.75746346,61.85554886,47.99000168,37.64380264,26.88132477,49.47283554
29.81879997,16.55454063,74.93662262,13.15494823,28.71680641,62.11875153,48.38999939,37.918293,26.97045135,50.54698181
30.05344582,16.74308968,75.5802002,13.1836319,28.84690285,62.71921921,48.11999893,37.95750046,26.90360641,49.82399368
29.9230957,16.9222126,74.67371368,13.26875973,29.02578926,61.92957687,47.49000168,38.05160141,26.52479172,49.78269196
29.72756577,17.39358521,73.86699677,13.27215099,29.1233387,61.82264328,48.04000092,38.16139984,26.50993538,49.79647064
29.91656685,17.36529541,74.78249359,13.31687641,29.02578926,62.05295944,48.18999863,37.91044617,26.58420753,50.14074707
30.11210632,17.1861763,74.51966095,13.10683346,29.16399765,61.87200546,48.06999969,37.62811279,27.24527931,50.1820488
30.50317001,17.11075974,75.00913239,13.14878178,29.10708427,61.69102097,48.27999878,37.59674072,26.86647034,50.3748436
30.28807449,17.01647949,74.96378326,12.92300606,29.82255745,61.07413101,48.06999969,37.94181824,27.15615463,49.91351318
30.47710037,17.4407196,73.90325928,13.5867548,29.63556671,60.63819504,47.79999924,37.82417679,26.79219055,49.72759247
30.41192245,17.75182343,74.52870178,13.52475739,29.74126053,60.16107941,47.79000092,38.23199081,27.21557045,49.69317245
29.72103691,17.99693489,74.90942383,13.60155869,29.90386009,60.14464951,47.63999939,38.08298111,27.23785973,49.90663528
29.55157852,18.12891769,74.62844086,13.81129456,29.87134171,59.52772522,47.16999817,38.03590775,27.00759888,49.64496231
29.23220825,18.10063744,74.50152588,13.9818573,29.98517227,60.6546402,47.36000061,38.37315369,26.75504494,49.6725235
29.15399361,18.24205017,74.77346039,13.95748901,29.78190422,60.71220398,47.27999878,38.7260704,27.08930206,49.63809967
30.00782394,18.27032471,75.62549591,14.08548832,29.95265579,61.56764984,47.70000076,39.16524506,27.61667633,49.47283554
30.22942162,17.83666992,75.66176605,14.26622963,29.87947655,61.35377884,47.45000076,39.11034012,27.90637207,49.28693771
29.94264221,18.07235336,75.60739136,14.47936153,29.63556671,61.05766678,47.63000107,38.8829155,28.12176704,49.30070496
30.03389168,17.83666992,75.39889526,14.34981632,29.35098839,60.25159073,47.38999939,38.75743484,28.14405251,49.74137115
30.1642437,17.78952599,74.59216309,14.34148788,29.21277618,60.04594421,47.09999847,38.545681,28.04749107,49.56923676
29.88399124,17.89323235,74.01203156,14.31292248,29.20464706,60.02949905,47.50999832,38.50647354,28.44860077,49.81023788
30.12514114,17.53499413,75.38983917,14.1092577,29.18025398,60.48189163,47.18000031,38.42804337,28.50801849,49.8928566
30.27504921,17.7423954,74.73720551,14.51007175,29.18838501,59.87320328,47.20000076,38.74958038,28.64172173,50.12696838
30.58139038,15.4232502,76.58634186,15.19962597,29.22091103,59.94721222,47.13999939,38.8829155,28.69370461,50.25779343
30.31413841,15.24412727,75.73430634,15.47687054,28.9526062,58.81212616,46.84000015,38.33394241,28.6268692,50.04433823
30.60746193,14.81989574,74.22051239,15.45855522,28.48103142,58.83680725,45.86999893,37.51047516,27.50526428,49.30758667
30.49665451,15.09328938,73.24153137,15.59578323,28.43225288,58.93549347,45.40000153,37.87907028,27.66866684,49.50036621
30.26852989,14.74447823,72.83367157,15.76374626,28.35907555,58.95194244,44.88999939,37.47127151,27.17100716,49.507267
30.65308189,14.89531708,74.02111053,15.55666542,28.22085762,59.35499573,45.06999969,37.52617264,27.32034111,49.81023788
30.56183052,14.90474415,74.08454132,15.59671307,28.16395187,59.88964462,45.13999939,36.82035065,27.10380173,49.45906448
31.26575279,15.33840466,74.147995,15.61534119,28.18833351,60.95073318,45.68000031,37.04776764,26.93207932,49.87908173
31.07672691,15.2347002,75.24481964,15.55510998,28.32655144,60.87670898,45.77000046,37.1183548,27.08887863,49.76891708
31.02459335,15.28183937,75.3263855,15.61565208,28.06638718,60.64640427,46.06000137,37.03208923,25.75981712,49.59677887
30.61397934,14.58421135,73.90325928,15.16919708,27.65172768,59.42079163,45.5,36.20077896,25.85688972,48.84624863
30.46405983,14.46165466,73.48629761,15.24092102,27.44033813,59.59354019,45.52999878,36.47731781,25.83448601,48.84624863
30.50317001,15.04615593,73.65852356,15.2657547,27.42407608,59.81563568,45.93000031,36.7301445,25.99128151,49.09412766
30.39888954,15.2347002,72.57983398,15.12666607,27.09885788,59.42901611,45.75,36.56422424,26.28995323,48.99772644
30.58790398,15.45153141,72.31694794,15.16888618,26.77363396,60.11172485,45.88000107,36.86444473,26.4318161,49.16987228
31.20057106,15.84747982,72.31694794,15.48277092,27.2045517,60.08706284,46.93000031,37.48860168,26.95447731,49.61054993
31.07672691,16.01717377,72.55265808,15.37658882,27.4322052,60.86848068,46.72999954,37.36219788,27.02167892,49.81023788
30.91379356,15.83805561,71.71868896,15.46818066,27.23707008,60.21867752,46.86999893,37.16466522,26.72300911,50.35420227
31.25272369,16.46969223,72.19006348,15.71500397,27.48098373,60.52302551,47.25,37.37009048,26.9619503,50.80864334
31.6437912,17.08247566,73.49536896,15.35703087,27.71677017,61.47715378,48.02000046,37.82831955,26.93955231,50.77420425
31.91101456,16.70537949,73.82167053,14.52094078,28.25337791,61.69102097,48.20000076,38.11275482,26.97687912,51.26252365
31.68941307,16.62053299,72.85178375,14.67555618,28.26150703,61.00011063,47.63999939,37.8915329,26.87233925,51.38027191
31.58512878,16.84679031,71.95439148,14.43369389,28.3509388,61.27975082,47.75999832,37.8836174,27.04407692,51.31793594
31.76762009,17.03533363,72.26258087,13.974823,28.4647789,62.79323578,48.13999939,38.16014481,27.4398098,51.32485199
31.85235977,17.64811707,72.45292664,14.13626862,28.43225288,63.01534271,48.13999939,38.31026459,27.74593925,51.36641312
32.1456604,17.61040878,72.89743042,14.4268713,28.98513794,63.98596573,52.58000183,38.31816864,27.70860291,51.76815796
33.22759628,17.88380051,73.21490479,14.66344738,28.73308182,63.788517,51.86999893,38.22336197,27.67127037,51.72659302
33.9901886,17.80838776,73.16048431,14.51162624,28.69242668,63.59933472,52.31000137,37.91523361,27.80567169,51.55342484
33.6773262,17.78010559,72.38034058,15.23284531,28.55420876,62.80970001,51.79999924,37.57550049,27.35021019,50.65300751
33.63170242,17.90266228,72.66157532,15.18503189,27.93629265,61.80619049,51.41999817,37.71771622,27.45473862,50.52832413
33.78160858,18.0817852,73.89525604,14.95000553,27.3752861,62.61229324,51.86999893,37.59130859,27.38007355,50.23047638
33.95107651,18.35517693,74.094841,15.09562111,27.3671608,62.40665054,52.09999847,37.48860168,27.48460197,50.50754547
33.7289772,17.98750877,74.43955231,14.98788452,26.94437218,60.94251633,52.02999878,37.04616165,27.71607971,50.25819778
33.48070908,17.87437439,75.00197601,14.80160332,26.98502731,60.57237244,51.93999863,37.17256927,27.50700188,50.13350677
33.90533829,18.56258202,75.72768402,15.14964104,27.46472168,60.72042084,52.43000031,37.2199707,27.51447105,49.98113632
33.68975449,18.70399284,74.94754791,15.1993103,27.5622921,60.46543503,51.52000046,36.97505569,27.76086807,49.88417053
33.35658264,19.30734062,74.29439545,15.00837326,27.06632996,60.16107941,50.88000107,36.59581757,27.4398098,49.24694061
33.82693481,19.35448456,75.43739319,14.99658012,27.28585625,60.2597847,51.56999969,37.12516785,27.40248108,49.5378418
33.40230942,19.22249603,74.36698151,15.14311218,27.23707008,59.51128769,50.81999969,36.84863281,27.19341469,49.19152069
32.7490387,18.87368202,73.70477295,14.93168926,26.83868408,58.47486496,49.58000183,36.10599136,27.02167892,48.65124512
32.63144684,18.91139221,73.00630951,15.10710144,26.96876526,58.57489777,49.45000076,36.09806442,27.12621689,48.67895508
33.31085205,19.32620239,74.16741943,15.20179844,27.4668293,59.39168167,51.16999817,36.85655212,27.67874336,49.7387085
33.61791229,19.53360367,74.68450928,15.30022335,27.56480789,60.60018158,52.18999863,37.11727524,27.32034111,50.22355652
33.55256653,19.40162086,75.84559631,15.40049648,27.76076698,60.55849838,52.63000107,37.34637833,27.60407448,50.46598434
33.2389946,19.32620239,74.83866882,15.48246193,27.523983,59.6750412,51.93000031,36.91975403,27.49207115,50.09196854
33.68322372,19.43932724,87.23018646,15.55790329,29.31210327,60.36679459,51.90999985,37.32268524,28.01473618,51.06165695
34.39530945,19.79757309,88.19171906,15.66315651,30.34905624,60.7168541,52.06999969,37.54389954,28.29846954,51.31099319
34.6174202,19.92955399,89.5342865,15.79945469,30.44702911,60.74184036,52.63000107,37.65450668,28.38807487,51.3871994
33.96414185,20.00497246,89.30750275,16.18661118,30.09594154,61.28360748,53.08000183,37.72561646,28.86594009,51.740448
33.33045197,20.69317055,89.55244446,16.14035034,30.22657776,61.63366318,53.16999817,37.63871002,29.48565865,52.25993729
33.0887413,20.17466545,90.50491333,16.29837608,30.39803886,61.49199295,53.06000137,36.72224045,29.32139206,52.02443314
33.39579773,21.37195206,90.18742371,16.51415443,30.38170052,61.25859451,54.20999908,37.09356689,29.25419807,52.23222351
33.88574982,20.8817234,93.13561249,16.3294239,30.41437149,61.35025787,53.81000137,36.9355545,29.81418419,52.30148315
33.63750076,20.7497406,91.62071991,16.45112419,30.43886375,61.94200516,53.93000031,37.51229477,29.74698067,52.41231918
33.77469254,21.08912468,90.98569489,16.04130745,30.43886375,62.43379211,54.86000061,38.84749985,30.4115181,52.88331985
33.41537857,21.28710175,90.71357727,16.29651451,30.16125488,61.88368225,54.09999847,38.53937531,30.61312866,51.46339417
33.16060257,20.71203041,89.96973419,16.22820282,29.84281731,61.25859451,54.22000122,38.95020294,30.53845215,51.96902084
33.38272095,21.15511894,90.63194275,16.14531898,30.1775856,60.84187698,54.61000061,39.25045013,30.53845215,52.16295624
33.45457077,21.40965652,90.15116119,16.35395241,30.19391632,60.60018158,55.38999939,38.83960724,30.5160408,52.30148315
33.45457077,21.38137817,90.0422821,16.31358147,30.50419044,61.141922,54.79000092,39.33734512,31.34484482,52.30148315
33.34350967,21.11740685,89.36193848,16.26737022,30.66747665,62.54211807,54.88000107,39.44796753,31.18057632,52.52312469
32.69676208,20.81573105,87.69280243,16.00411415,30.73281097,62.96717834,53.16999817,38.82381058,30.78484726,52.17681122
33.17366791,21.88102913,87.95591736,16.2561264,31.12470818,62.7088089,54.84000015,39.34524536,30.94164658,52.64781189
33.51338196,21.93759727,90.20558167,16.20897102,30.9450798,62.91716003,56.18000031,39.2346344,30.71765327,52.47465897
33.44805145,22.17328072,90.0241394,16.23895073,30.59399414,63.59223557,56.24000168,39.38474274,30.32008171,52.44694519
33.44805145,21.97530365,90.42327881,16.25832176,30.83894539,64.51739502,57.54999924,39.77978134,31.07772636,52.95256805
33.01688385,22.30526352,89.69757843,16.4934597,30.8307724,64.22567749,57.16999817,39.78769302,31.50528908,53.31272507
35.88480377,22.52209473,90.11486053,16.3944664,31.06756783,65.02578735,57.34999847,40.04839706,30.42510796,53.56212234
35.30989456,23.00289154,89.1805191,16.19585037,30.97775078,65.44251251,56.59999847,39.59016037,30.71015549,53.5828743
35.1596489,22.84262657,88.04658508,16.22458267,31.60644722,65.4008255,55.77000046,39.06872559,30.73266411,55.21058655
34.97020721,22.6823597,88.59997559,16.08249855,31.17370224,65.14248657,55.93999863,38.77641296,29.93001938,54.7534523
35.34257126,22.61636925,90.74985504,16.27423859,31.0838871,65.36752319,56.22999954,39.32154465,30.86767578,55.25906754
35.179245,22.88033676,90.80429077,16.23239517,31.23085594,64.87577057,56.40999985,39.31364822,31.40026855,55.41839218
34.69581985,22.8520546,90.82243347,16.3554287,31.14921761,64.35067749,56.95000076,39.2346344,31.0177021,55.49456787
35.04857635,22.44667625,92.08332825,16.65709114,31.0838871,64.48403168,56.70000076,39.44005585,31.20523834,55.62617493
35.15311432,22.60694504,92.55506134,17.04932404,31.28801537,64.6840744,56.90999985,38.34976196,31.12271309,55.64003754
34.99633026,22.13556671,91.629776,17.36503983,31.18185997,64.56739807,56.77999878,38.09693527,30.19255829,55.42529297
34.76115036,21.72076035,93.48034668,17.21389008,31.14105225,63.61725235,56.75999832,38.23915482,30.64263535,55.1136322
34.57823181,21.10797882,97.17240143,17.68513107,30.70013809,64.25068665,56.40000153,39.1556282,30.83017159,55.64695358
35.00284576,20.6177578,95.89330292,17.64390755,30.50419044,63.40056992,56.04999924,38.79765701,31.30275917,54.94739532
34.95059967,21.07027245,95.20388794,17.73446846,30.14492607,63.16718674,55.04000092,38.83742142,31.10771751,54.39327621
35.81947708,21.25882339,94.84104156,17.48838997,30.64299774,62.95048904,55.59999847,39.1954155,31.46027184,55.17596436
35.96972275,23.19144249,94.64148712,17.6885643,30.37354469,62.61710739,55.43999863,38.9885788,31.865345,54.72574234
36.15263367,23.45541,99.286026,17.66108513,30.30006027,62.85047913,55.31999969,38.90902328,31.77532768,54.37942505
35.82598495,24.50185013,97.10887146,17.53023148,29.86731911,62.00871658,54.63999939,38.71810532,31.28775978,53.96126556
36.10036469,23.99277115,97.90715027,17.50462914,29.63054276,61.74199677,53.99000168,38.27259827,30.44761086,53.76613998
36.03505707,24.72810745,99.64885712,17.31382561,29.72035599,61.62528992,60.88999939,38.5112648,30.26007462,53.67554855
36.08730316,25.08635521,99.1227417,17.40969276,29.82649231,62.19206619,58.5,38.77378082,30.50011063,54.023983
36.82550812,24.60555649,98.38793945,17.33130836,29.89180374,61.67531586,57.66999817,38.93288803,31.11522293,53.83582687
37.81850433,24.72810745,99.17760468,17.19953156,31.12470818,63.02552032,59.04000092,39.60112,32.36042786,55.11813736
37.48532486,24.62440681,98.38793945,17.00247765,31.05121994,66.26763916,58.13000107,39.50566483,32.8480072,55.35507584
37.21095657,24.82238388,99.25927734,17.1448822,30.89610481,67.13440704,59.25999832,39.78408813,32.52545929,55.73142242
37.58984756,24.68097115,99.69493866,17.80286026,31.38599968,67.96788025,59.47000122,40.26935959,32.28541565,55.71051025
37.38734436,24.7469635,100.0942993,17.72728729,31.18185997,67.76784515,59.52999878,40.27732468,32.45794678,55.90563202
37.53760147,24.63383675,99.9944458,17.60955811,31.31249619,68.46794891,59.58000183,40.36483383,32.7429924,56.27501297
37.43413544,23.51197433,99.76754761,17.49057198,31.32883453,68.76799011,59.50999832,40.33301163,32.8255043,56.25407791
37.53235626,23.36113548,99.5043335,17.31663513,31.3615036,68.39292145,59.54999924,40.45233917,32.772995,56.50496292
37.44723129,23.80422211,100.4573441,17.51961708,31.29617691,68.52628326,59.88000107,40.51598358,32.55545425,56.30984879
36.80554581,23.90792465,99.60417175,17.27322578,31.21453857,67.61780548,59.29000092,39.20336533,32.24790955,55.65474319
37.27044678,25.02036095,102.4541702,16.89380646,31.54927826,67.8428421,59.15999985,39.46589279,32.39792633,56.26105881
37.08710861,25.48229599,101.4739075,16.98592949,31.96570206,67.12610626,58.11999893,39.24314117,32.46544266,55.61989594
37.61748505,25.36916924,102.7264099,16.86444855,31.72075081,67.94286346,58.97000122,39.44998169,32.14288712,56.29589844
38.23297882,26.04794312,101.9277191,16.97125435,32.00653458,68.46794891,58.90000153,39.54544067,31.77532768,55.99623108
38.24607849,27.73545647,103.0622635,16.75452995,32.06368637,69.13469696,59.09000015,39.39429092,31.62530708,56.19137955
38.58656311,27.6694603,104.959259,16.64273071,32.30864334,69.34307861,59.52999878,39.40224457,31.49028206,55.99623108
38.58656311,27.00954056,103.7339325,16.72985458,32.11157608,67.55948639,58.59999847,38.87720108,31.15272522,55.09026718
39.20861435,27.21695137,106.7382126,17.06275368,32.48926926,68.30125427,60.36999893,39.54544067,31.75283051,55.71746063
39.50980377,27.18866348,106.6202164,17.40532112,32.45642471,70.1931839,61.68000031,39.79205704,31.8428421,55.81504822
39.61458206,27.66003036,106.9923706,17.30820465,32.46464157,70.10984039,61.63000107,39.63294601,30.94267845,55.61989594
39.75209808,28.30109596,107.5006104,16.88412666,32.34968567,70.36819458,61.36999893,39.28291321,30.76265526,55.73142242
39.84375,28.90444946,107.101265,17.14644051,32.11977768,70.78494263,60.84999847,39.76021957,31.03269577,55.97532272
39.89614105,29.41353607,106.8743362,17.2226429,31.25767708,71.17668152,61.77000046,40.07049179,31.69281197,56.01713943
38.9401474,29.55494881,105.585495,17.36847115,30.73220062,69.94316101,60.88000107,39.30678177,30.63513756,55.27146912
37.89248276,28.65933609,105.2678604,17.05276108,30.03430367,67.65950012,59.09000015,38.3839798,29.68247986,53.64067459
38.17404938,28.45193863,104.7414093,17.19110107,29.80439949,67.6344986,58.36000061,38.36010361,29.52495575,53.31316757
38.04310226,30.13001442,105.5128784,15.81706524,29.86188889,67.75952148,59.11000061,38.59080505,30.05753708,53.68251801
37.74844742,31.09161186,103.3799438,15.63749409,29.43493652,66.94272614,58.45999908,38.3998909,29.41993904,53.33407593
38.96634674,31.86465836,104.5598984,15.60721207,29.99324608,67.27610779,59.38999939,38.89309311,29.63747787,53.8706665
38.07582474,31.62897682,104.2058868,15.63281155,30.09998894,66.57601166,59.18999863,38.3998909,29.61495781,53.38284302
36.76625443,32.01550293,100.0398254,15.66186047,29.43493652,65.0841217,58.09000015,37.59640884,29.18739891,51.62663651
37.85321045,32.10034943,100.0670776,15.88857555,29.76334953,65.07581329,59.72000122,37.93847656,28.67731285,52.23295212
37.60438156,31.86465836,100.5208817,16.00724602,29.84545898,64.65074158,61,38.06577301,28.99986839,51.2433548
38.1674881,32.67541885,113.3276443,16.10054588,30.09178543,65.44251251,61.34000015,38.46352768,29.33742142,51.71027756
38.90741348,33.62758636,113.4547043,16.32578278,30.52693748,67.15943146,62.88000107,38.95675278,29.92251205,52.19113922
38.63894653,33.54275131,111.929924,16.61825752,30.51052094,66.65102386,63.77999878,39.15563965,30.0875473,51.8844986
