A,AAL,AAP,AAPL,ABT,ACN,ADBE,ADI,ADM,ADP,ADSK,AEE,AEP,AES,AET,AFL,AIG,AIV,AIZ,AJG,AKAM,ALB,ALGN,ALK,ALL,AMAT,AMD,AME,AMG,AMGN,AMP,AMT,AMZN,ANSS,AON,AOS,APA,APD,APH,ARE,AVB,AVY,AXP,AYI,AZO,BA,BAC,BAX,BBY,BDX
27.85584068,6.844303608,76.82083893,15.59226036,21.1918087,47.2810173,32.97000122,29.45232582,22.86297798,35.49782944,38.20000076,20.94211197,24.10749817,9.632435799,43.08721924,17.49407387,21.90280342,1.859547973,33.59674454,25.84743881,36.52000046,55.80952835,26.5,15.56171894,24.01620674,10.50819302,7.289999962,29.73128891,102.8083572,48.82799149,42.7329216,49.44615173,8.944499969,63.08000183,42.46037674,9.684155464,87.95713043,62.2170372,6.246910095,47.39784241,86.50445557,23.62886238,44.08771515,60.508358,358.5,62.43012619,6.491598606,24.29507065,16.65103149,61.01478958
27.60557365,6.589763641,76.30660248,15.77402973,21.3461647,47.47202301,33.40999985,29.09286499,23.02144051,35.51102448,37.61999893,21.02035141,23.99302864,9.653417587,43.27179337,17.36816216,22.23146248,1.904392242,33.48757172,25.72815514,37.20999908,55.44073105,26.62000084,15.25596714,23.84134483,10.41746712,7.460000038,29.63302231,103.6896286,49.11077881,42.66484451,49.6395874,8.956500053,63.83000183,41.89623642,9.542509079,89.27745819,62.23731613,6.270300388,47.20434189,88.45990753,23.59056854,44.64017868,60.80352783,359.7999878,62.60299683,6.378279686,24.74584579,16.51882362,61.67722702
27.81733704,6.599189281,75.93668365,15.87519264,21.30851173,47.47997665,33.27000046,29.07040024,22.84136581,35.70238113,38.02000046,20.84431458,24.3109951,9.583468437,43.13336182,17.29409981,22.4270916,1.899907589,33.3862114,25.59395218,37.06999969,56.06937408,27.12000084,15.5572176,23.84894753,10.33498287,7.46999979,29.27680969,103.9898376,48.90050888,42.50601578,48.81947327,8.92650032,63.66999817,41.95793915,9.521680832,88.0451355,62.28469467,6.252480507,47.15763092,88.21378326,23.7667408,45.35167313,60.35600281,366.0899963,61.90337753,6.507787704,24.87894249,16.53204727,61.5495224
27.99701691,6.985713959,77.38018799,16.16657448,21.47416306,47.55955505,33.27000046,29.63203621,22.74772453,35.98609924,37.99000168,20.81823158,24.13928795,9.401591301,43.04107666,17.3644619,22.66184998,1.855063081,33.12892914,25.53431129,36.68999863,55.93529129,26.73999977,15.62691402,23.95537949,10.35972786,7.519999981,29.28908539,103.3603516,49.41532135,42.49089432,48.17731857,9.18999958,63.97999954,41.27922058,9.475852966,87.69306183,61.76348114,6.293688297,47.77146912,87.10306549,23.63652229,45.00012207,59.42292404,376.4100037,61.86223602,6.572539806,24.99485779,16.88238907,61.62934875
27.99059296,6.985713959,77.01934814,16.37883377,21.31228065,47.38448334,32.88999939,29.36245537,22.47400475,35.84092331,37.84999847,20.90951157,23.91673279,9.4855299,43.15182495,17.49777985,22.86530113,1.8565588,33.11333084,25.43739319,36,55.75925446,25.61000061,15.41558743,23.89455795,10.10403442,7.349999905,29.23381996,103.0310898,49.31381607,42.17321014,48.4171524,8.984499931,63.18000031,41.26158142,9.407111168,86.36473846,61.08653259,6.232434273,47.83153152,86.24506378,23.36078835,44.27186966,59.21346283,374.480011,61.68935013,6.459082127,24.95622444,16.32713318,60.83123779
28.3371067,6.985713959,77.56964874,16.44013023,21.57957649,47.49589539,33.09999847,29.31752014,22.70450783,36.20382309,37.99000168,20.9551487,23.99302864,9.464548111,43.57632828,17.55702972,23.04528427,1.834884048,33.7760582,25.83252716,35.90000153,56.74838638,26.18000031,15.62916183,23.94815826,10.09578705,7.510000229,29.55931664,104.580574,49.00925827,42.48332977,48.77305984,9.001999855,63.61999893,41.67588425,9.498766899,87.34098053,62.18993378,6.287006378,48.15843201,87.18951416,22.90888786,44.84106827,58.27082825,378.4400024,61.79637146,6.580645561,25.02920532,16.32713318,60.95892715
28.05476379,7.193118095,78.22824097,16.46157265,21.60593605,47.4322319,33.72999954,28.95059586,22.79093933,35.92010498,37.09000015,20.84431458,24.13928795,9.436565399,42.98572159,17.43482208,23.31916618,1.83787322,33.39401245,25.49702835,36.29999924,55.25630951,25.98999977,15.53699112,23.91753006,10.07928944,7.460000038,29.16625786,104.231926,49.11077881,42.23373413,48.42489624,8.965000153,63.56999969,41.67588425,9.405026436,85.1804657,62.19670486,6.262505054,47.7514534,87.94111633,22.95485115,44.35559082,56.86165237,378.4500122,61.64820862,6.588749409,24.89182091,16.06932831,61.19037247
27.45157242,6.589763641,78.34550476,16.09862709,21.56451225,48.45090103,33.22000122,28.42638779,22.79814529,35.95308685,36.65000153,21.02035141,24.3300724,9.359617233,43.17951202,17.41630745,23.78085518,1.877485871,33.79944229,25.69832993,35.77000046,52.30573273,25.88999939,15.40209866,24.15486526,9.92257309,7.070000172,29.09256172,103.7380371,48.74822235,42.00683975,48.65699768,9.012999535,63.27999878,41.74639893,9.415444374,85.56458282,61.53332138,6.2135005,48.15177536,89.72360992,22.79253769,44.33885956,57.90900803,385.2200012,61.01443863,6.459082127,24.83171463,16.28746986,60.66364288
27.13072586,6.486060619,78.49887085,16.01106262,21.21439552,47.3208046,31.98999977,28.5162468,21.8905468,35.55062485,35.72000122,20.87038803,24.28556061,9.079811096,42.12747955,16.74602509,22.7322731,1.840116143,33.19910049,25.52685738,34.86999893,50.33588028,25.35000038,15.36837673,23.73378372,9.906077385,6.900000095,28.55209923,101.1329575,48.24791718,40.9706459,48.10768127,9.054499626,61.61999893,41.54366302,9.032158852,82.6678772,59.94251633,6.135540009,47.14429474,88.82569122,22.02737808,43.30927277,56.46177673,385.230011,59.72222519,6.248372078,24.67716599,15.90408611,60.20870972
27.8879261,6.514343739,78.3094101,16.02404976,21.18051147,47.44019318,32.40999985,28.8332634,22.36595345,36.07239914,36.06000137,20.78562927,24.3109951,9.107789993,42.19207764,16.77564621,23.04528427,1.834884048,33.01195908,25.69832993,35.54999924,51.55131149,25.77000046,15.37287235,23.71081734,9.980309486,7.170000076,28.87146378,102.7792816,48.54519272,41.25806808,48.10768127,9.188500404,62.34000015,41.60536575,9.121729851,84.52432251,60.17267227,6.238000393,47.3177681,89.49745178,21.8805294,43.75289917,57.25203705,383.7399902,60.51237106,6.499603748,24.81319046,16.12221146,60.57804871
28.41411018,6.561479568,78.43572235,16.36524773,21.64357948,47.96543503,33.04999924,29.12009621,22.40917206,36.29174423,36.52000046,20.80519676,24.28556061,9.219717979,42.73655319,16.57567978,22.15320778,1.817693233,32.52077103,26.02635765,36.11999893,52.74998474,26.5,15.43806839,23.91753006,10.05454254,7.46999979,29.17853928,103.6799469,49.16153717,41.84043121,48.30883408,9.381999969,62.66999817,41.8874321,9.265465736,86.02069092,60.93084717,6.275868416,47.11094284,89.12501526,22.2360611,44.32211304,58.65169144,380.5,61.04737854,6.532020092,25.47821617,16.22797394,61.50138092
28.58736801,6.627472401,78.73344421,16.46126175,21.81675529,48.4349823,33.63999939,29.35408592,22.42357826,36.5243721,36.81000137,20.81171227,24.29827499,9.226712227,43.24410248,16.72380638,22.10625839,1.855811357,32.45839691,26.18291664,36.84000015,52.85058212,26.60000038,15.6201725,24.23908424,10.20301151,7.579999924,29.5531826,105.8976212,49.31381607,42.41526413,48.13864136,9.215999603,63.41999817,42.37223434,9.317538261,85.98062897,60.54499054,6.329329014,47.76479721,91.65242767,22.52975464,44.53136826,59.72760391,382.230011,60.32306671,6.523915768,25.43070602,16.37339592,61.67800903
27.99059296,6.495488167,78.93193817,16.66749573,21.92217255,48.66578674,33.56000137,29.16537857,22.56764603,36.47784805,36.66999817,21.25409317,24.5971508,9.282670975,42.45046234,16.56456375,22.02800179,1.892434597,32.53636932,26.3320179,36.63000107,52.59911346,26.04000092,15.46054649,24.36924171,10.21125793,7.5,29.59616852,104.445015,49.32831192,42.24129486,47.96843338,9.169500351,63.20999908,42.48683929,9.332122803,85.14047241,60.4705162,6.327652931,47.76479721,92.29095459,22.46019936,44.17144012,60.24176025,380.8299866,60.57820892,6.475290298,25.33138847,16.23458481,61.58967972
28.94671249,6.561479568,79.8250885,17.15363121,22.18569946,49.66854477,34.22000122,29.75410652,23.16551018,36.60412979,38.66999817,21.26069641,24.83244514,9.317648888,42.32128143,17.06080055,22.22363663,1.946247458,33.42520905,26.69733429,37.47000122,53.53252029,27.09000015,15.74156952,24.9281311,10.31023693,7.760000229,30.0506382,108.5317535,49.96639252,43.56487274,47.89105606,9.229499817,64.76999664,43.00688553,9.56750679,86.46876526,61.42500687,6.471591473,48.88570404,93.37506866,22.89301682,45.41027832,61.66043854,379.6300049,61.16261292,6.880502224,25.79776955,16.25441551,62.46484756
28.85687256,6.684037209,80.44760895,17.80221939,22.20829201,49.82771683,33.77000046,29.47484589,22.79814529,36.68390274,39.34999847,20.88434029,24.3555088,9.093802452,42.17361069,17.1126442,22.10625839,1.938025951,32.87163925,26.67497444,36.65999985,53.74276733,26.85000038,15.56620789,24.88219452,10.34322834,7.760000229,29.93380737,108.0766068,49.49508667,42.92200851,48.71115112,9.112999916,64.69999695,43.19199753,9.305039406,85.61255646,61.69575119,6.395717144,48.57878876,92.33083344,22.71525002,47.00069046,60.52740097,379.9200134,61.91984558,7.164150238,25.73299599,15.81153965,62.30426788
29.42797852,7.145980358,80.51976013,17.68083,22.25346756,50.63946915,34.16999817,30.03339195,22.92059708,36.81018829,40.08000183,20.89094353,24.425457,9.198730469,42.41356277,17.59036636,21.97323227,1.928309441,31.85021973,27.03281593,37.34999847,54.32299042,27.19000053,16.17770958,24.9510994,10.54943657,8.25,29.95225906,109.1612473,49.49508667,43.88253784,48.87363815,9.221500397,65.51999664,43.21844482,9.538342476,85.59654999,62.02071381,6.441464424,48.47201538,91.39300537,23.03986359,47.47780228,61.10820389,379,62.08445358,7.488322735,25.81504631,16.65763855,62.69766998
29.27396965,6.74060154,79.43715668,17.68113518,22.37018394,50.63150787,33.81999969,29.96545982,22.90619469,36.62409973,40.90000153,20.77209663,24.62894821,9.212718964,42.91188812,17.35705948,21.93410301,1.94101572,31.0939312,26.62278175,37.36000061,54.12955856,27.06999969,15.68985939,25.02000046,10.57418156,8.199999809,29.91537476,108.589859,48.85699463,43.65564346,49.00515747,9.25249958,65.55000305,43.16556168,9.517513275,87.20494843,62.08161926,6.441464424,48.51205063,92.10468292,23.11715126,47.33550644,60.59405518,378.8699951,61.8951416,7.942157745,25.82800484,16.86916351,62.71372986
29.10713768,6.778310776,79.84313202,18.15005493,22.67135811,50.46439362,34.50999832,30.41078949,22.8269577,36.77030945,41.40000153,20.62684059,24.425457,9.177745819,43.12414169,17.61628532,21.75411797,1.953721523,31.32784081,26.40657234,37.04000092,54.13798523,26.73999977,15.80901337,25.08890533,10.58242893,8.180000305,29.88462257,109.5002136,49.3428154,43.93548584,49.3997345,9.276000023,65.41000366,43.19199753,9.550843239,86.90088654,62.28469467,6.426959515,49.06583405,92.70993805,23.10942078,47.93818665,60.47026825,377.3599854,62.05974197,7.723340034,25.71572113,17.26577568,62.50497818
28.76703644,7.240254402,80.12281036,18.29680443,22.73912239,50.20176315,33.15999985,30.22963715,22.95662117,36.61077881,41.09999847,20.87113571,24.44454384,9.198730469,42.72732162,17.61258125,22.16103172,1.945500135,31.85021973,26.4736824,36.75,53.83524704,26.39999962,15.87196445,25.10421944,10.48345184,8.06000042,29.59561729,108.0669174,49.00202179,43.31528854,48.68795013,9.616499901,64.66000366,42.90992737,9.394613266,84.50831604,61.71607971,6.317612171,49.09252548,92.11134338,22.73070335,47.63684082,59.59429932,377.7999878,61.84575272,7.950263977,25.70276451,17.37814522,61.89479828
28.69644928,7.193118095,80.44781494,18.1923275,22.73535919,50.73497009,33.56000137,30.29757309,22.99983597,36.61077881,41.70000076,20.94376373,24.3109951,9.156758308,42.93034363,17.29040146,22.29406166,1.935036063,31.39021492,26.35439682,36.93999863,54.05389786,26.79000092,15.80452061,24.93578148,10.49169922,8.039999962,29.64480209,108.6479721,48.61771774,43.40605545,48.30883408,9.586500168,65.13999939,42.81296921,9.307126999,82.80388641,61.54683685,6.345506668,48.90572357,91.29993439,22.62250519,47.75402451,59.56575394,375.4200134,61.73876572,7.958368301,25.65094566,17.94001198,61.68605042
28.04833794,6.910293579,80.51100922,18.09691429,22.62994576,50.55192947,33.70999908,30.05603981,22.86297798,36.59084702,41.09999847,20.97677803,24.3555088,8.995865822,42.91188812,16.88674164,21.89497566,1.894675732,31.19528961,26.17547226,36.45999908,53.33911133,26.12999916,15.5572176,24.75969124,10.43396187,8.029999733,29.31890297,106.9919739,48.30592346,42.7253418,47.95294189,9.619999886,64.83000183,42.61904526,9.234218597,80.73940277,60.65329742,6.343274593,48.27186584,90.14928436,22.16650391,47.95493317,59.00399017,378.1300049,60.84160614,7.780076504,25.58185577,17.82102776,61.7262001
28.42694283,7.117697239,80.33948517,17.99757767,22.73912239,51.63428116,33.81000137,30.13150787,22.94941902,36.55095291,41.08000183,20.97677803,24.46996689,9.037837982,42.08132935,16.93118668,22.12190819,1.912613869,31.64751816,26.4140377,36.61999893,52.70002365,26.79999924,15.59768677,24.88985252,10.46695423,8.090000153,29.36808968,107.2727966,48.33494186,43.18670654,47.77499771,9.751999855,64.83000183,42.89230347,9.146728516,81.42756653,61.05945969,6.337696075,48.34526062,91.18019104,22.49884415,47.92144394,59.67998123,378.6600037,60.88275528,7.982676983,25.61208534,18.18458939,61.34080505
28.90820122,7.287391663,81.54921722,18.32760239,22.96123695,52.43807602,34.40000153,30.52401161,23.07907867,37.04283905,42.36999893,21.24748802,24.47632599,9.170749664,43.37329865,17.3533535,22.74010086,1.929056764,32.34923935,26.83153534,37.77000046,54.14640045,28.23999977,16.18220901,25.32624245,10.68965435,8.239999771,29.83542442,109.6454544,48.95851898,44.0565033,48.17731857,10.14350033,66.02999878,43.19199753,9.348784447,80.85142517,61.82440186,6.463778973,48.47870636,92.37739563,23.03986359,49.1016922,60.62260437,379,61.87867355,8.047515869,25.88846207,18.09204674,62.36045456
29.30606842,7.127125263,81.71173096,18.55405998,23.08924484,52.09586334,34.63000107,30.47872162,22.95662117,37.04947662,42.18999863,21.43896866,24.57807732,9.212718964,43.37329865,17.27189064,23.21744347,1.938773274,32.53636932,26.84642982,37.68000031,54.34822083,28.12999916,15.96189022,25.28031349,10.57418156,8.18999958,29.8723259,109.0547333,49.1687851,43.64051819,48.04579544,10.27200031,66.12999725,42.85704803,9.359202385,81.12347412,62.08161926,6.589866161,48.5454216,92.58357239,23.46495628,48.73337936,61.00347519,379.5799866,61.57413483,7.780076504,26.02232361,17.80120087,62.432724
28.6130352,7.34395647,80.15891266,18.64887238,23.01018715,51.33185196,34.45999908,30.2824688,22.5244236,36.86336136,41.90000153,21.12203217,24.27283669,9.107789993,42.93034363,17.22374535,23.24091339,1.920087457,32.19330215,27.05717087,36.88000107,53.11207581,27.90999985,16.2181778,25.46405411,10.27724648,8.079999924,29.64480209,108.7351227,49.07453156,43.73128128,48.16959,10.05799961,65.30000305,43.3418541,9.396696091,79.20302582,61.68901062,6.539652348,48.65962219,92.42951965,23.29491615,49.43651581,60.65118027,376.3599854,61.17905807,7.901638031,25.73299599,17.59628677,62.25608444
28.52961159,7.438229084,79.42765045,18.41456413,22.95748138,51.33185196,34.47999954,30.19945335,22.51722145,36.57754898,42.04000092,21.22107124,24.34279251,9.107789993,45.73575974,16.96081352,23.4287281,1.928309441,31.4681797,26.90665054,36.91999817,53.5577507,27.25,16.29462051,25.18843842,10.29374504,8.119999886,29.72474289,107.4568253,48.81349564,42.67996597,48.26241684,10.23050022,65.20999908,43.16556168,9.37586689,79.06700134,62.47979736,6.588749886,48.80067444,92.87159729,23.3181076,48.45715332,60.16559219,374.3399963,60.97330856,7.723340034,25.70276451,16.37339592,61.90280533
28.626091,7.155406952,79.96032715,18.10325813,23.07418442,51.33185196,34.31000137,30.49382591,22.80535698,36.68390274,42.31999969,21.51159859,24.53356743,9.142769814,46.28947067,17.03117561,24.12516594,1.973901629,31.57735443,26.89913368,36.70000076,53.75115967,27.54999924,16.1057682,25.2037487,10.2689991,8.020000458,29.82928085,108.2799759,49.28480911,43.20940781,48.75758362,10.12549973,65.01999664,43.24489594,9.363368034,80.37133789,62.58207321,6.669086456,49.12308884,94.67327881,23.28719139,48.43205261,59.82282257,371.7999878,61.21199417,7.75576067,25.81504631,15.65289021,62.34441376
28.8576088,7.042280197,80.33046722,18.6793766,23.05536079,52.11973953,34.70000076,30.11641884,23.28796577,37.18240738,42.34000015,21.45877266,24.72433472,9.121782303,46.35406494,17.18670654,24.39122772,2.004544973,31.60073662,26.95934105,36.72999954,54.81072235,28.70000076,16.02483559,25.54061699,10.31023693,8.199999809,30.13672829,109.9456711,49.38632965,43.68589783,49.52354431,9.902500153,65.75,43.38591766,9.25088501,80.79542542,63.18197632,6.843150616,49.31117249,94.72685242,23.20217133,48.55760193,60.63213348,378.7200012,61.87044144,7.844907761,26.01800919,15.62645149,62.55315018
28.83188629,7.296818256,81.25131226,19.00214958,23.01771736,51.68997955,34.31000137,29.49748993,23.03585243,37.18906021,42.38999939,21.39935303,24.66074753,9.268679619,46.0772171,16.97562981,24.15646935,1.992585659,31.33563614,27.11738014,36.38000107,54.17161179,28.67000008,16.23166847,25.18843842,10.09578705,7.980000019,30.22896957,111.5532532,49.25579834,43.08082581,48.92779541,9.982999802,66.26000214,43.39474869,9.325868607,79.4030838,62.55480194,6.772854805,49.13653946,94.82063293,23.10169792,49.04478836,60.60357285,381.8900146,61.44244766,7.690927505,26.02664375,15.56695557,62.72977448
28.13087082,7.409947872,81.00753784,18.85087395,23.13818932,51.28410721,33.45999908,29.20310974,22.63967896,36.88329315,41.75,21.33993149,24.53356743,9.212718964,45.80958176,16.67936325,25.44763565,1.996323466,31.04716492,27.0722332,36.47999954,53.51572418,27.68000031,16.33508492,24.9740696,9.947318077,7.809999943,29.78623199,109.7035751,49.19779205,42.40768814,48.47132111,9.699500084,64.41000366,42.8834877,9.223802567,78.05075073,61.75037003,6.654579163,48.76037598,93.7556839,23.00895119,48.18800735,54.74791718,382.3999939,60.63582993,7.455902576,25.80641174,15.17035294,62.432724
28.79330254,7.3345294,81.43184662,19.13380241,23.07794762,51.56264496,33.59000015,29.27858543,22.56043243,36.95641708,41.43999863,21.18806648,24.15837097,9.037837982,45.7911377,16.59048653,25.73716354,1.968669534,30.52477646,27.09481049,36.33000183,52.99435043,27.73999977,16.22267914,25.07359314,9.92257309,7.869999886,29.73088837,109.6067123,49.32106018,41.99927521,49.05932999,9.719499588,64.27999878,42.67193222,9.163395882,76.71444702,61.9071579,6.619993687,48.38420486,93.58158875,23.0785141,48.80118942,53.73867416,383.7999878,60.57000351,7.480215549,25.72435951,14.97204304,62.34441376
28.00867271,7.306246281,81.08877563,19.21079445,22.95371437,50.72701645,33.22000122,28.71249962,22.21468925,36.27178574,40.54000092,21.0758152,24.04391479,8.995865822,45.0067215,16.15351105,25.0328846,1.939520359,30.25187874,26.726017,35.68999863,53.00273895,27.25,15.8539772,24.79797554,9.78235054,7.75,29.31890297,107.1275558,48.59596252,41.18999481,48.36067581,9.593500137,63.56999969,42.32815933,9.023828506,75.68218994,60.63915634,6.52849865,47.81324387,93.05912781,22.93939018,48.01163483,51.72964478,383.5,59.61521912,7.237089157,25.24933624,14.97204304,61.57361603
27.20474815,7.042280197,79.69848633,18.97557831,22.64124298,50.25748062,32.61000061,28.38792992,22.20028496,35.83973694,39.43999863,20.72587204,23.66872025,8.744040489,44.15001678,15.6350584,24.44600487,1.890191555,29.9867878,26.09381104,35.11999893,51.55638123,26.32999992,15.39985275,24.47641373,9.691622734,7.53000021,28.90691376,103.5346832,47.994133,40.25213623,47.83283234,9.348999977,62.24000168,41.64062119,8.838436127,74.81798553,59.28935623,6.376749039,46.95343018,91.35119629,22.25924873,47.18848419,50.50139236,375.8699951,58.10899734,6.921023846,24.90387726,14.09289169,61.02769089
27.31407928,7.183690071,80.94435883,18.90794754,22.65263748,51.17854691,33.00999832,28.63701439,22.32273674,36.30502319,39.61999893,20.77869606,23.70051575,8.730049133,44.16854858,15.93872547,24.93899155,1.913361907,30.32204247,26.24433708,35.97999954,52.11978149,26.75,15.49427414,24.68313408,9.831843376,7.639999866,29.1590271,104.1738281,48.38568497,40.72862244,48.97393799,9.398500443,62.88999939,42.25764465,9.021746635,74.26585388,59.54157257,6.431424141,47.15495682,91.98748016,22.93939018,47.83524704,51.52017212,377.0499878,59.07199097,7.180359364,25.1025219,14.51593876,61.05978012
27.99581146,7.438229084,81.20616913,18.8043766,22.67541122,51.58880997,33.54999924,29.30879211,22.401968,36.54431534,40.45999908,20.83812141,23.76410294,8.8559618,44.63163376,16.37200165,26.00322914,1.955215931,30.75867081,26.3948555,36.54000092,53.58297729,27.27000046,15.85847473,25.16546631,9.955566406,7.920000076,29.66941071,107.2437363,48.52345657,41.39420319,49.53282166,9.534500122,63.54000092,42.75127029,9.413358688,75.93822479,61.00728226,6.595444202,48.12224579,93.54137421,23.68136787,48.75079727,52.78650665,378.730011,60.49589157,7.431593895,25.35297966,14.70102692,61.24445343
27.16615868,7.391093254,81.38671112,18.27476883,22.62605476,50.31779099,33.18000031,28.71249962,22.1498642,36.2186203,41.25,20.77869606,23.72595215,8.674082756,44.28894806,15.87946796,25.41633224,1.936530948,30.19729042,26.25937843,36.75999832,52.85139465,26.72999954,15.62916183,24.72907257,9.732866287,7.730000019,29.300457,104.8711166,47.55908585,40.18405914,49.02827072,9.423000336,64.26000214,42.71601105,9.180059433,74.93798065,60.16877747,6.559739113,47.79309464,93.86956787,23.43404198,48.11242676,51.60308456,380.9700012,60.01853561,7.034482956,25.05933952,14.56882954,60.04813385
27.00537491,7.664489269,80.98046875,17.5168705,22.72477913,49.77882385,32.84999847,28.62946701,22.17867279,36.35818481,41.09000015,20.89094353,24.01210785,8.702067375,43.74250793,15.84984303,25.67455673,1.966427684,30.36882401,26.3572197,36.72999954,53.28868103,26.80999947,15.69210911,24.85922623,9.78235054,7.699999809,29.29430389,104.6967926,48.04488754,40.56979752,49.46296692,9.274999619,64.15000153,42.76890182,9.236301422,73.83374023,60.77550507,6.590981007,48.93501282,95.17564392,23.48814583,48.57439804,52.44293976,380.7999878,59.82099533,7.123630524,23.36222267,14.44323635,60.23278809
27.42984772,7.711625099,81.42281342,18.40973282,22.94499779,51.62904739,33.84000015,29.16537857,22.47400475,36.92318726,41.79999924,21.0362072,24.15837097,8.632115364,44.24264526,16.18313408,25.60413551,1.965679884,30.8132534,26.98191452,37.63000107,53.91933441,27.85000038,15.84048653,25.1731205,9.92257309,7.940000057,30.03220367,107.0210266,48.83524323,41.72699356,49.95976257,9.419500351,65.08000183,43.13029099,9.352954865,75.65814972,61.43677902,6.689171314,49.59331131,95.32299805,24.09099579,48.8683815,54.06537628,379.1700134,60.98151779,7.228982925,23.59541893,14.596385,61.49332809
27.21761131,7.730479717,81.86521149,18.36866379,22.95638847,51.13029861,33.38999939,28.97668076,22.27952385,36.31168365,41.43000031,20.79190636,24.16473198,8.569162369,44.37229538,15.84984303,25.50241089,1.946994901,30.50137329,26.8389225,38.40999985,54.86957932,28.29999924,15.72358894,25.24967957,9.774107933,7.96999979,30.1490345,109.1999741,48.69023132,40.8118248,49.75794601,9.553500175,66.08000183,43.05978012,9.277961731,73.85778046,60.28465652,6.48163271,49.00218582,95.19572449,24.06781006,48.75079727,54.03675079,379.5,60.66875839,7.228982925,23.48744965,14.68960762,61.23643112
26.96035957,8.965470314,82.03674316,17.73759842,22.59567261,50.72002411,32.90000153,28.89365005,22.09943008,36.30502319,40.58000183,20.65984726,24.09478378,8.478218079,45.44664764,15.6609745,25.25199127,1.93727839,30.47018242,27.25285721,37.86000061,53.5913887,28.11000061,15.59768677,25.11953354,9.79060173,7.96999979,30.01375198,108.4736557,48.67572021,40.50928497,49.56388092,9.555000305,66.09999847,43.81784058,9.267549515,73.84172058,60.8504982,6.430306435,48.77381897,95.43016052,23.87458801,48.35601425,52.49065018,380,60.16669083,7.107422829,23.39677238,14.64965916,61.18020248
27.07612419,8.805204391,81.95549011,17.30097961,22.73616791,51.00157166,33.06000137,28.53889656,22.12104607,36.57090759,40.41999817,20.91735649,24.37458038,8.576150894,45.57630539,15.41285992,25.08767319,1.9582057,30.38442802,27.39586067,37.40000153,55.02934647,27.94000053,15.5167532,24.99703979,9.7081213,7.760000229,30.1244297,108.0185165,49.64736557,40.42609787,49.68032074,9.498999596,66.12000275,43.89717865,9.827888489,73.3286438,61.18452454,6.435885429,49.62689209,97.00413513,24.0137043,48.25522614,52.27117157,381.730011,60.53705978,6.775145531,23.39245033,14.29673576,61.36487961
26.54232025,8.512955666,81.78396606,17.26233482,22.73236847,50.70392609,32.61999893,28.09357262,21.91214943,36.2518692,39.02999878,20.75228691,24.19652557,8.429255486,45.3169899,15.31657982,25.1111393,1.953721523,30.71968269,27.30555153,38.09999847,54.16321945,27.44000053,15.20650959,24.85157204,9.551403999,7.389999866,29.73703957,106.9048157,49.51683807,39.96472549,49.00498581,9.411999702,65,44.07347107,9.696656227,72.9197998,60.4891777,6.33323288,48.92159271,95.8186264,23.85912704,48.1460228,51.19270706,382,59.9691391,6.629270554,23.37086678,14.48317814,60.73862076
25.59690857,8.776921272,80.21309662,16.91750717,23.05890083,50.53499985,32.40000153,28.27470779,22.28672218,36.37814713,38.70999908,21.08242035,24.33643341,8.492213249,45.41885757,15.55357838,25.35372543,2.009777069,30.86783218,27.46359825,37.74000168,53.17093658,31.76000023,15.26496124,25.11953354,9.477172852,7.309999943,29.82928085,107.418045,49.76337051,39.66975784,49.31548309,9.516500473,63.97000122,44.61998749,9.79456234,73.16029358,57.75548553,6.306452274,49.17012024,96.80988312,24.17601395,48.40641022,52.19481277,379.3599854,60.2572403,6.653583527,23.64723778,14.44989204,61.06781769
26.48443413,9.050318718,80.92629242,18.41879845,23.38924217,51.53250122,33.13000107,28.5539875,22.25070572,36.7636528,39.27000046,21.32012177,24.47632599,8.548175812,45.71523666,16.76083946,25.69021034,2.029210329,31.81124687,27.84743309,38.75,54.28935242,31.82999992,15.42233276,25.48702049,9.600894928,7.389999866,30.26586533,109.8778763,50.89451981,40.53955078,50.25475311,9.720999718,65.62000275,45.30753708,9.911211967,74.85184479,58.26676941,6.395717144,49.99633408,97.54665375,24.36923599,49.48155975,53.04419327,382.8299866,63.44252396,6.694105625,23.7292881,14.70292664,61.73422241
27.00537491,9.238866806,82.5422821,18.34934425,23.48794746,51.75774384,33.25999832,28.96913338,22.35154915,36.94312668,40.18999863,21.48518181,24.5526371,8.688076019,41.96429825,16.67196274,26.37883186,2.031451464,31.59293747,28.15603256,33.15000153,54.76866913,31.45000076,15.28294849,25.96935844,9.848340988,7.449999809,30.83156776,110.3039932,51.32956696,41.03115082,50.34790802,9.799500465,67,45.80995941,9.961378098,75.99020386,58.82578278,6.526266098,50.1306839,97.60025024,25.0030117,50.0527153,53.17781067,393.7200012,63.36844254,6.702210426,23.61700821,14.72290325,62.07945633
27.3719635,9.71966362,83.39091492,18.20742989,23.537323,52.30476761,33.58000183,29.41445541,22.38756371,37.10264587,39.63000107,21.63044739,24.60988045,8.709064484,40.30645752,16.72751236,26.96573067,2.03070426,31.68649483,28.28396416,33.18000031,55.69367599,31.95999908,15.28744411,25.68607903,9.92257309,7.329999924,31.12673187,110.7301254,51.94590759,40.90258789,50.53420258,11.34249973,67.33000183,45.64021683,10.18083477,76.08641052,58.32810211,6.547463894,50.22472382,97.82796478,25.03392601,50.53989792,54.82887268,397.1300049,63.59889984,6.68599987,23.7897377,14.86940479,62.60132599
